CERTI,FROM CTS,TO CTS,COLOR,CLARITY,FLR,%
IGI,4.3,4.49,J,SI1,NON,61
IGI,4.3,4.49,J,SI2,NON,61
IGI,4.3,4.49,K,IF,NON,68
IGI,4.3,4.49,K,VVS1,NON,66
IGI,4.3,4.49,K,VVS2,NON,66
IGI,4.3,4.49,K,VS1,NON,64
IGI,4.3,4.49,K,VS2,NON,64
IGI,4.3,4.49,K,SI1,NON,61
IGI,4.3,4.49,K,SI2,NON,61
IGI,4.3,4.49,L,IF,NON,68
IGI,4.3,4.49,L,VVS1,NON,66
IGI,4.3,4.49,L,VVS2,NON,66
IGI,4.3,4.49,L,VS1,NON,64
IGI,4.3,4.49,L,VS2,NON,64
IGI,4.3,4.49,L,SI1,NON,61
IGI,4.3,4.49,L,SI2,NON,61
IGI,4.3,4.49,M,IF,NON,68
IGI,4.3,4.49,M,VVS1,NON,66
IGI,4.3,4.49,M,VVS2,NON,66
IGI,4.3,4.49,M,VS1,NON,64
IGI,4.3,4.49,M,VS2,NON,64
IGI,4.3,4.49,M,SI1,NON,61
IGI,4.3,4.49,M,SI2,NON,61
IGI,4.5,4.69,G,IF,NON,66
IGI,4.5,4.69,G,VVS1,NON,63
IGI,4.5,4.69,G,VVS2,NON,63
IGI,4.5,4.69,G,VS1,NON,61
IGI,4.5,4.69,G,VS2,NON,61
IGI,4.5,4.69,G,SI1,NON,60
IGI,4.5,4.69,G,SI2,NON,60
IGI,4.5,4.69,H,IF,NON,66
IGI,4.5,4.69,H,VVS1,NON,63
IGI,4.5,4.69,H,VVS2,NON,63
IGI,4.5,4.69,H,VS1,NON,61
IGI,4.5,4.69,H,VS2,NON,61
IGI,4.5,4.69,H,SI1,NON,60
IGI,4.5,4.69,H,SI2,NON,60
IGI,4.5,4.69,I,IF,NON,66
IGI,4.5,4.69,I,VVS1,NON,63
IGI,4.5,4.69,I,VVS2,NON,63
IGI,4.5,4.69,I,VS1,NON,61
IGI,4.5,4.69,I,VS2,NON,61
IGI,4.5,4.69,I,SI1,NON,59
IGI,4.5,4.69,I,SI2,NON,59
IGI,4.5,4.69,J,IF,NON,66
IGI,4.5,4.69,J,VVS1,NON,63
IGI,4.5,4.69,J,VVS2,NON,63
IGI,4.5,4.69,J,VS1,NON,61
IGI,4.5,4.69,J,VS2,NON,61
IGI,4.5,4.69,J,SI1,NON,59
IGI,4.5,4.69,J,SI2,NON,59
IGI,4.5,4.69,K,IF,NON,66
IGI,4.5,4.69,K,VVS1,NON,63
IGI,4.5,4.69,K,VVS2,NON,63
IGI,4.5,4.69,K,VS1,NON,61
IGI,4.5,4.69,K,VS2,NON,61
IGI,4.5,4.69,K,SI1,NON,59
IGI,4.5,4.69,K,SI2,NON,59
IGI,4.5,4.69,L,IF,NON,66
IGI,4.5,4.69,L,VVS1,NON,63
IGI,4.5,4.69,L,VVS2,NON,63
IGI,4.5,4.69,L,VS1,NON,61
IGI,4.5,4.69,L,VS2,NON,61
IGI,4.5,4.69,L,SI1,NON,59
IGI,4.5,4.69,L,SI2,NON,59
IGI,4.5,4.69,M,IF,NON,66
IGI,4.5,4.69,M,VVS1,NON,63
IGI,4.5,4.69,M,VVS2,NON,63
IGI,4.5,4.69,M,VS1,NON,61
IGI,4.5,4.69,M,VS2,NON,61
IGI,4.5,4.69,M,SI1,NON,59
IGI,4.5,4.69,M,SI2,NON,59
IGI,4.7,4.79,G,IF,NON,64
IGI,4.7,4.79,G,VVS1,NON,61
IGI,4.7,4.79,G,VVS2,NON,61
IGI,4.7,4.79,G,VS1,NON,59
IGI,4.7,4.79,G,VS2,NON,59
IGI,4.7,4.79,G,SI1,NON,58
IGI,4.7,4.79,G,SI2,NON,58
IGI,4.7,4.79,H,IF,NON,64
IGI,4.7,4.79,H,VVS1,NON,61
IGI,4.7,4.79,H,VVS2,NON,61
IGI,4.7,4.79,H,VS1,NON,59
IGI,4.7,4.79,H,VS2,NON,59
IGI,4.7,4.79,H,SI1,NON,58
IGI,4.7,4.79,H,SI2,NON,58
IGI,4.7,4.79,I,IF,NON,64
IGI,4.7,4.79,I,VVS1,NON,60
IGI,4.7,4.79,I,VVS2,NON,60
IGI,4.7,4.79,I,VS1,NON,58
IGI,4.7,4.79,I,VS2,NON,58
IGI,4.7,4.79,I,SI1,NON,57
IGI,4.7,4.79,I,SI2,NON,57
IGI,4.7,4.79,J,IF,NON,64
IGI,4.7,4.79,J,VVS1,NON,60
IGI,4.7,4.79,J,VVS2,NON,60
IGI,4.7,4.79,J,VS1,NON,58
IGI,4.7,4.79,J,VS2,NON,58
IGI,4.7,4.79,J,SI1,NON,57
IGI,4.7,4.79,J,SI2,NON,57
IGI,4.7,4.79,K,IF,NON,64
IGI,4.7,4.79,K,VVS1,NON,60
IGI,4.7,4.79,K,VVS2,NON,60
IGI,4.7,4.79,K,VS1,NON,58
IGI,4.7,4.79,K,VS2,NON,58
IGI,4.7,4.79,K,SI1,NON,57
IGI,4.7,4.79,K,SI2,NON,57
IGI,4.7,4.79,L,IF,NON,64
IGI,4.7,4.79,L,VVS1,NON,60
IGI,4.7,4.79,L,VVS2,NON,60
IGI,4.7,4.79,L,VS1,NON,58
IGI,4.7,4.79,L,VS2,NON,58
IGI,4.7,4.79,L,SI1,NON,57
IGI,4.7,4.79,L,SI2,NON,57
IGI,4.7,4.79,M,IF,NON,64
IGI,4.7,4.79,M,VVS1,NON,60
IGI,4.7,4.79,M,VVS2,NON,60
IGI,4.7,4.79,M,VS1,NON,58
IGI,4.7,4.79,M,VS2,NON,58
IGI,4.7,4.79,M,SI1,NON,57
IGI,4.7,4.79,M,SI2,NON,57
IGI,4.8,4.89,G,IF,NON,62
IGI,4.8,4.89,G,VVS1,NON,58
IGI,4.8,4.89,G,VVS2,NON,58
IGI,4.8,4.89,G,VS1,NON,57
IGI,4.8,4.89,G,VS2,NON,57
IGI,4.8,4.89,G,SI1,NON,57
IGI,4.8,4.89,G,SI2,NON,57
IGI,4.8,4.89,H,IF,NON,62
IGI,4.8,4.89,H,VVS1,NON,58
IGI,4.8,4.89,H,VVS2,NON,58
IGI,4.8,4.89,H,VS1,NON,57
IGI,4.8,4.89,H,VS2,NON,57
IGI,4.8,4.89,H,SI1,NON,57
IGI,4.8,4.89,H,SI2,NON,57
IGI,4.8,4.89,I,IF,NON,62
IGI,4.8,4.89,I,VVS1,NON,58
IGI,4.8,4.89,I,VVS2,NON,58
IGI,4.8,4.89,I,VS1,NON,57
IGI,4.8,4.89,I,VS2,NON,57
IGI,4.8,4.89,I,SI1,NON,55
IGI,4.8,4.89,I,SI2,NON,55
IGI,4.8,4.89,J,IF,NON,62
IGI,4.8,4.89,J,VVS1,NON,58
IGI,4.8,4.89,J,VVS2,NON,58
IGI,4.8,4.89,J,VS1,NON,57
IGI,4.8,4.89,J,VS2,NON,57
IGI,4.8,4.89,J,SI1,NON,55
IGI,4.8,4.89,J,SI2,NON,55
IGI,4.8,4.89,K,IF,NON,62
IGI,4.8,4.89,K,VVS1,NON,58
IGI,4.8,4.89,K,VVS2,NON,58
IGI,4.8,4.89,K,VS1,NON,57
IGI,4.8,4.89,K,VS2,NON,57
IGI,4.8,4.89,K,SI1,NON,55
IGI,4.8,4.89,K,SI2,NON,55
IGI,4.8,4.89,L,IF,NON,62
IGI,4.8,4.89,L,VVS1,NON,58
IGI,4.8,4.89,L,VVS2,NON,58
IGI,4.8,4.89,L,VS1,NON,57
IGI,4.8,4.89,L,VS2,NON,57
IGI,4.8,4.89,L,SI1,NON,55
IGI,4.8,4.89,L,SI2,NON,55
IGI,4.8,4.89,M,IF,NON,62
IGI,4.8,4.89,M,VVS1,NON,58
IGI,4.8,4.89,M,VVS2,NON,58
IGI,4.8,4.89,M,VS1,NON,57
IGI,4.8,4.89,M,VS2,NON,57
IGI,4.8,4.89,M,SI1,NON,55
IGI,4.8,4.89,M,SI2,NON,55
IGI,4.9,4.99,G,IF,NON,60
IGI,4.9,4.99,G,VVS1,NON,56
IGI,4.9,4.99,G,VVS2,NON,56
IGI,4.9,4.99,G,VS1,NON,55
IGI,4.9,4.99,G,VS2,NON,55
IGI,4.9,4.99,G,SI1,NON,55
IGI,4.9,4.99,G,SI2,NON,55
IGI,4.9,4.99,H,IF,NON,60
IGI,4.9,4.99,H,VVS1,NON,56
IGI,4.9,4.99,H,VVS2,NON,56
IGI,4.9,4.99,H,VS1,NON,55
IGI,4.9,4.99,H,VS2,NON,55
IGI,4.9,4.99,H,SI1,NON,55
IGI,4.9,4.99,H,SI2,NON,55
IGI,4.9,4.99,I,IF,NON,60
IGI,4.9,4.99,I,VVS1,NON,56
IGI,4.9,4.99,I,VVS2,NON,56
IGI,4.9,4.99,I,VS1,NON,55
IGI,4.9,4.99,I,VS2,NON,55
IGI,4.9,4.99,I,SI1,NON,53
IGI,4.9,4.99,I,SI2,NON,53
IGI,4.9,4.99,J,IF,NON,60
IGI,4.9,4.99,J,VVS1,NON,56
IGI,4.9,4.99,J,VVS2,NON,56
IGI,4.9,4.99,J,VS1,NON,55
IGI,4.9,4.99,J,VS2,NON,55
IGI,4.9,4.99,J,SI1,NON,53
IGI,4.9,4.99,J,SI2,NON,53
IGI,4.9,4.99,K,IF,NON,60
IGI,4.9,4.99,K,VVS1,NON,56
IGI,4.9,4.99,K,VVS2,NON,56
IGI,4.9,4.99,K,VS1,NON,55
IGI,4.9,4.99,K,VS2,NON,55
IGI,4.9,4.99,K,SI1,NON,53
IGI,4.9,4.99,K,SI2,NON,53
IGI,4.9,4.99,L,IF,NON,60
IGI,4.9,4.99,L,VVS1,NON,56
IGI,4.9,4.99,L,VVS2,NON,56
IGI,4.9,4.99,L,VS1,NON,55
IGI,4.9,4.99,L,VS2,NON,55
IGI,4.9,4.99,L,SI1,NON,53
IGI,4.9,4.99,L,SI2,NON,53
IGI,4.9,4.99,M,IF,NON,60
IGI,4.9,4.99,M,VVS1,NON,56
IGI,4.9,4.99,M,VVS2,NON,56
IGI,4.9,4.99,M,VS1,NON,55
IGI,4.9,4.99,M,VS2,NON,55
IGI,4.9,4.99,M,SI1,NON,53
IGI,4.9,4.99,M,SI2,NON,53
IGI,5,5.99,G,IF,NON,68
IGI,5,5.99,G,VVS1,NON,65
IGI,5,5.99,G,VVS2,NON,65
IGI,5,5.99,G,VS1,NON,65
IGI,5,5.99,G,VS2,NON,65
IGI,5,5.99,G,SI1,NON,62
IGI,5,5.99,G,SI2,NON,62
IGI,5,5.99,H,IF,NON,68
IGI,5,5.99,H,VVS1,NON,65
IGI,5,5.99,H,VVS2,NON,65
IGI,5,5.99,H,VS1,NON,65
IGI,5,5.99,H,VS2,NON,65
IGI,5,5.99,H,SI1,NON,62
IGI,5,5.99,H,SI2,NON,62
IGI,5,5.99,I,IF,NON,68
IGI,5,5.99,I,VVS1,NON,63
IGI,5,5.99,I,VVS2,NON,63
IGI,5,5.99,I,VS1,NON,63
IGI,5,5.99,I,VS2,NON,63
IGI,5,5.99,I,SI1,NON,60
IGI,5,5.99,I,SI2,NON,60
IGI,5,5.99,J,IF,NON,68
IGI,5,5.99,J,VVS1,NON,63
IGI,5,5.99,J,VVS2,NON,63
IGI,5,5.99,J,VS1,NON,63
IGI,5,5.99,J,VS2,NON,63
IGI,5,5.99,J,SI1,NON,60
IGI,5,5.99,J,SI2,NON,60
IGI,5,5.99,K,IF,NON,68
IGI,5,5.99,K,VVS1,NON,65
IGI,5,5.99,K,VVS2,NON,65
IGI,5,5.99,K,VS1,NON,65
IGI,5,5.99,K,VS2,NON,65
IGI,5,5.99,K,SI1,NON,60
IGI,5,5.99,K,SI2,NON,60
IGI,5,5.99,L,IF,NON,68
IGI,5,5.99,L,VVS1,NON,68
IGI,5,5.99,L,VVS2,NON,68
IGI,5,5.99,L,VS1,NON,67
IGI,5,5.99,L,VS2,NON,67
IGI,5,5.99,L,SI1,NON,60
IGI,5,5.99,L,SI2,NON,60
IGI,5,5.99,M,IF,NON,68
IGI,5,5.99,M,VVS1,NON,68
IGI,5,5.99,M,VVS2,NON,68
IGI,5,5.99,M,VS1,NON,67
IGI,5,5.99,M,VS2,NON,67
IGI,5,5.99,M,SI1,NON,60
IGI,5,5.99,M,SI2,NON,60
IGI,0.5,0.59,G,IF,FNT,70
IGI,0.5,0.59,G,VVS1,FNT,69
IGI,0.5,0.59,G,VVS2,FNT,69
IGI,0.5,0.59,G,VS1,FNT,68
IGI,0.5,0.59,G,VS2,FNT,68
IGI,0.5,0.59,G,SI1,FNT,63
IGI,0.5,0.59,G,SI2,FNT,63
IGI,0.5,0.59,H,IF,FNT,70
IGI,0.5,0.59,H,VVS1,FNT,69
IGI,0.5,0.59,H,VVS2,FNT,69
IGI,0.5,0.59,H,VS1,FNT,68
IGI,0.5,0.59,H,VS2,FNT,68
IGI,0.5,0.59,H,SI1,FNT,63
IGI,0.5,0.59,H,SI2,FNT,63
IGI,0.5,0.59,I,IF,FNT,69
IGI,0.5,0.59,I,VVS1,FNT,68
IGI,0.5,0.59,I,VVS2,FNT,68
IGI,0.5,0.59,I,VS1,FNT,67
IGI,0.5,0.59,I,VS2,FNT,67
IGI,0.5,0.59,I,SI1,FNT,63
IGI,0.5,0.59,I,SI2,FNT,63
IGI,0.5,0.59,J,IF,FNT,69
IGI,0.5,0.59,J,VVS1,FNT,67
IGI,0.5,0.59,J,VVS2,FNT,67
IGI,0.5,0.59,J,VS1,FNT,68
IGI,0.5,0.59,J,VS2,FNT,68
IGI,0.5,0.59,J,SI1,FNT,63
IGI,0.5,0.59,J,SI2,FNT,63
IGI,0.5,0.59,K,IF,FNT,68
IGI,0.5,0.59,K,VVS1,FNT,66
IGI,0.5,0.59,K,VVS2,FNT,66
IGI,0.5,0.59,K,VS1,FNT,67
IGI,0.5,0.59,K,VS2,FNT,67
IGI,0.5,0.59,K,SI1,FNT,63
IGI,0.5,0.59,K,SI2,FNT,63
IGI,0.5,0.59,L,IF,FNT,68
IGI,0.5,0.59,L,VVS1,FNT,66
IGI,0.5,0.59,L,VVS2,FNT,66
IGI,0.5,0.59,L,VS1,FNT,67
IGI,0.5,0.59,L,VS2,FNT,67
IGI,0.5,0.59,L,SI1,FNT,63
IGI,0.5,0.59,L,SI2,FNT,63
IGI,0.5,0.59,M,IF,FNT,68
IGI,0.5,0.59,M,VVS1,FNT,66
IGI,0.5,0.59,M,VVS2,FNT,66
IGI,0.5,0.59,M,VS1,FNT,67
IGI,0.5,0.59,M,VS2,FNT,67
IGI,0.5,0.59,M,SI1,FNT,63
IGI,0.5,0.59,M,SI2,FNT,63
IGI,0.6,0.69,G,IF,FNT,68
IGI,0.6,0.69,G,VVS1,FNT,67
IGI,0.6,0.69,G,VVS2,FNT,67
IGI,0.6,0.69,G,VS1,FNT,66
IGI,0.6,0.69,G,VS2,FNT,66
IGI,0.6,0.69,G,SI1,FNT,60
IGI,0.6,0.69,G,SI2,FNT,60
IGI,0.6,0.69,H,IF,FNT,68
IGI,0.6,0.69,H,VVS1,FNT,67
IGI,0.6,0.69,H,VVS2,FNT,67
IGI,0.6,0.69,H,VS1,FNT,66
IGI,0.6,0.69,H,VS2,FNT,66
IGI,0.6,0.69,H,SI1,FNT,60
IGI,0.6,0.69,H,SI2,FNT,60
IGI,0.6,0.69,I,IF,FNT,67
IGI,0.6,0.69,I,VVS1,FNT,66
IGI,0.6,0.69,I,VVS2,FNT,66
IGI,0.6,0.69,I,VS1,FNT,65
IGI,0.6,0.69,I,VS2,FNT,65
IGI,0.6,0.69,I,SI1,FNT,60
IGI,0.6,0.69,I,SI2,FNT,60
IGI,0.6,0.69,J,IF,FNT,67
IGI,0.6,0.69,J,VVS1,FNT,62
IGI,0.6,0.69,J,VVS2,FNT,62
IGI,0.6,0.69,J,VS1,FNT,66
IGI,0.6,0.69,J,VS2,FNT,66
IGI,0.6,0.69,J,SI1,FNT,60
IGI,0.6,0.69,J,SI2,FNT,60
IGI,0.6,0.69,K,IF,FNT,66
IGI,0.6,0.69,K,VVS1,FNT,62
IGI,0.6,0.69,K,VVS2,FNT,62
IGI,0.6,0.69,K,VS1,FNT,65
IGI,0.6,0.69,K,VS2,FNT,65
IGI,0.6,0.69,K,SI1,FNT,60
IGI,0.6,0.69,K,SI2,FNT,60
IGI,0.6,0.69,L,IF,FNT,66
IGI,0.6,0.69,L,VVS1,FNT,62
IGI,0.6,0.69,L,VVS2,FNT,62
IGI,0.6,0.69,L,VS1,FNT,65
IGI,0.6,0.69,L,VS2,FNT,65
IGI,0.6,0.69,L,SI1,FNT,60
IGI,0.6,0.69,L,SI2,FNT,60
IGI,0.6,0.69,M,IF,FNT,66
IGI,0.6,0.69,M,VVS1,FNT,61
IGI,0.6,0.69,M,VVS2,FNT,61
IGI,0.6,0.69,M,VS1,FNT,65
IGI,0.6,0.69,M,VS2,FNT,65
IGI,0.6,0.69,M,SI1,FNT,60
IGI,0.6,0.69,M,SI2,FNT,60
IGI,0.7,0.79,G,IF,FNT,71
IGI,0.7,0.79,G,VVS1,FNT,69
IGI,0.7,0.79,G,VVS2,FNT,69
IGI,0.7,0.79,G,VS1,FNT,69
IGI,0.7,0.79,G,VS2,FNT,69
IGI,0.7,0.79,G,SI1,FNT,63
IGI,0.7,0.79,G,SI2,FNT,63
IGI,0.7,0.79,H,IF,FNT,71
IGI,0.7,0.79,H,VVS1,FNT,69
IGI,0.7,0.79,H,VVS2,FNT,69
IGI,0.7,0.79,H,VS1,FNT,69
IGI,0.7,0.79,H,VS2,FNT,69
IGI,0.7,0.79,H,SI1,FNT,63
IGI,0.7,0.79,H,SI2,FNT,63
IGI,0.7,0.79,I,IF,FNT,70
IGI,0.7,0.79,I,VVS1,FNT,68
IGI,0.7,0.79,I,VVS2,FNT,68
IGI,0.7,0.79,I,VS1,FNT,68
IGI,0.7,0.79,I,VS2,FNT,68
IGI,0.7,0.79,I,SI1,FNT,63
IGI,0.7,0.79,I,SI2,FNT,63
IGI,0.7,0.79,J,IF,FNT,70
IGI,0.7,0.79,J,VVS1,FNT,68
IGI,0.7,0.79,J,VVS2,FNT,68
IGI,0.7,0.79,J,VS1,FNT,68
IGI,0.7,0.79,J,VS2,FNT,68
IGI,0.7,0.79,J,SI1,FNT,63
IGI,0.7,0.79,J,SI2,FNT,63
IGI,0.7,0.79,K,IF,FNT,69
IGI,0.7,0.79,K,VVS1,FNT,67
IGI,0.7,0.79,K,VVS2,FNT,67
IGI,0.7,0.79,K,VS1,FNT,67
IGI,0.7,0.79,K,VS2,FNT,67
IGI,0.7,0.79,K,SI1,FNT,63
IGI,0.7,0.79,K,SI2,FNT,63
IGI,0.7,0.79,L,IF,FNT,69
IGI,0.7,0.79,L,VVS1,FNT,67
IGI,0.7,0.79,L,VVS2,FNT,67
IGI,0.7,0.79,L,VS1,FNT,67
IGI,0.7,0.79,L,VS2,FNT,67
IGI,0.7,0.79,L,SI1,FNT,63
IGI,0.7,0.79,L,SI2,FNT,63
IGI,0.7,0.79,M,IF,FNT,69
IGI,0.7,0.79,M,VVS1,FNT,67
IGI,0.7,0.79,M,VVS2,FNT,67
IGI,0.7,0.79,M,VS1,FNT,67
IGI,0.7,0.79,M,VS2,FNT,67
IGI,0.7,0.79,M,SI1,FNT,63
IGI,0.7,0.79,M,SI2,FNT,63
IGI,0.8,0.89,G,IF,FNT,63
IGI,0.8,0.89,G,VVS1,FNT,61
IGI,0.8,0.89,G,VVS2,FNT,61
IGI,0.8,0.89,G,VS1,FNT,61
IGI,0.8,0.89,G,VS2,FNT,61
IGI,0.8,0.89,G,SI1,FNT,58
IGI,0.8,0.89,G,SI2,FNT,58
IGI,0.8,0.89,H,IF,FNT,63
IGI,0.8,0.89,H,VVS1,FNT,61
IGI,0.8,0.89,H,VVS2,FNT,61
IGI,0.8,0.89,H,VS1,FNT,61
IGI,0.8,0.89,H,VS2,FNT,61
IGI,0.8,0.89,H,SI1,FNT,58
IGI,0.8,0.89,H,SI2,FNT,58
IGI,0.8,0.89,I,IF,FNT,62
IGI,0.8,0.89,I,VVS1,FNT,60
IGI,0.8,0.89,I,VVS2,FNT,60
IGI,0.8,0.89,I,VS1,FNT,60
IGI,0.8,0.89,I,VS2,FNT,60
IGI,0.8,0.89,I,SI1,FNT,58
IGI,0.8,0.89,I,SI2,FNT,58
IGI,0.8,0.89,J,IF,FNT,63
IGI,0.8,0.89,J,VVS1,FNT,60
IGI,0.8,0.89,J,VVS2,FNT,60
IGI,0.8,0.89,J,VS1,FNT,60
IGI,0.8,0.89,J,VS2,FNT,60
IGI,0.8,0.89,J,SI1,FNT,58
IGI,0.8,0.89,J,SI2,FNT,58
IGI,0.8,0.89,K,IF,FNT,63
IGI,0.8,0.89,K,VVS1,FNT,62
IGI,0.8,0.89,K,VVS2,FNT,62
IGI,0.8,0.89,K,VS1,FNT,62
IGI,0.8,0.89,K,VS2,FNT,62
IGI,0.8,0.89,K,SI1,FNT,58
IGI,0.8,0.89,K,SI2,FNT,58
IGI,0.8,0.89,L,IF,FNT,62
IGI,0.8,0.89,L,VVS1,FNT,61
IGI,0.8,0.89,L,VVS2,FNT,62
IGI,0.8,0.89,L,VS1,FNT,62
IGI,0.8,0.89,L,VS2,FNT,62
IGI,0.8,0.89,L,SI1,FNT,58
IGI,0.8,0.89,L,SI2,FNT,58
IGI,0.8,0.89,M,IF,FNT,62
IGI,0.8,0.89,M,VVS1,FNT,61
IGI,0.8,0.89,M,VVS2,FNT,61
IGI,0.8,0.89,M,VS1,FNT,61
IGI,0.8,0.89,M,VS2,FNT,61
IGI,0.8,0.89,M,SI1,FNT,58
IGI,0.8,0.89,M,SI2,FNT,58
IGI,0.9,0.94,G,IF,FNT,71
IGI,0.9,0.94,G,VVS1,FNT,70
IGI,0.9,0.94,G,VVS2,FNT,70
IGI,0.9,0.94,G,VS1,FNT,69
IGI,0.9,0.94,G,VS2,FNT,69
IGI,0.9,0.94,G,SI1,FNT,63
IGI,0.9,0.94,G,SI2,FNT,63
IGI,0.9,0.94,H,IF,FNT,71
IGI,0.9,0.94,H,VVS1,FNT,70
IGI,0.9,0.94,H,VVS2,FNT,70
IGI,0.9,0.94,H,VS1,FNT,69
IGI,0.9,0.94,H,VS2,FNT,69
IGI,0.9,0.94,H,SI1,FNT,63
IGI,0.9,0.94,H,SI2,FNT,63
IGI,0.9,0.94,I,IF,FNT,70
IGI,0.9,0.94,I,VVS1,FNT,69
IGI,0.9,0.94,I,VVS2,FNT,69
IGI,0.9,0.94,I,VS1,FNT,68
IGI,0.9,0.94,I,VS2,FNT,68
IGI,0.9,0.94,I,SI1,FNT,63
IGI,0.9,0.94,I,SI2,FNT,63
IGI,0.9,0.94,J,IF,FNT,70
IGI,0.9,0.94,J,VVS1,FNT,69
IGI,0.9,0.94,J,VVS2,FNT,69
IGI,0.9,0.94,J,VS1,FNT,66
IGI,0.9,0.94,J,VS2,FNT,66
IGI,0.9,0.94,J,SI1,FNT,63
IGI,0.9,0.94,J,SI2,FNT,63
IGI,0.9,0.94,K,IF,FNT,69
IGI,0.9,0.94,K,VVS1,FNT,68
IGI,0.9,0.94,K,VVS2,FNT,68
IGI,0.9,0.94,K,VS1,FNT,68
IGI,0.9,0.94,K,VS2,FNT,68
IGI,0.9,0.94,K,SI1,FNT,63
IGI,0.9,0.94,K,SI2,FNT,63
IGI,0.9,0.94,L,IF,FNT,69
IGI,0.9,0.94,L,VVS1,FNT,67
IGI,0.9,0.94,L,VVS2,FNT,67
IGI,0.9,0.94,L,VS1,FNT,67
IGI,0.9,0.94,L,VS2,FNT,67
IGI,0.9,0.94,L,SI1,FNT,63
IGI,0.9,0.94,L,SI2,FNT,63
IGI,0.9,0.94,M,IF,FNT,64
IGI,0.9,0.94,M,VVS1,FNT,63
IGI,0.9,0.94,M,VVS2,FNT,63
IGI,0.9,0.94,M,VS1,FNT,63
IGI,0.9,0.94,M,VS2,FNT,63
IGI,0.9,0.94,M,SI1,FNT,63
IGI,0.9,0.94,M,SI2,FNT,63
IGI,0.95,0.99,G,IF,FNT,69
IGI,0.95,0.99,G,VVS1,FNT,67
IGI,0.95,0.99,G,VVS2,FNT,67
IGI,0.95,0.99,G,VS1,FNT,67
IGI,0.95,0.99,G,VS2,FNT,67
IGI,0.95,0.99,G,SI1,FNT,61
IGI,0.95,0.99,G,SI2,FNT,61
IGI,0.95,0.99,H,IF,FNT,69
IGI,0.95,0.99,H,VVS1,FNT,67
IGI,0.95,0.99,H,VVS2,FNT,67
IGI,0.95,0.99,H,VS1,FNT,67
IGI,0.95,0.99,H,VS2,FNT,67
IGI,0.95,0.99,H,SI1,FNT,61
IGI,0.95,0.99,H,SI2,FNT,61
IGI,0.95,0.99,I,IF,FNT,68
IGI,0.95,0.99,I,VVS1,FNT,66
IGI,0.95,0.99,I,VVS2,FNT,66
IGI,0.95,0.99,I,VS1,FNT,66
IGI,0.95,0.99,I,VS2,FNT,66
IGI,0.95,0.99,I,SI1,FNT,61
IGI,0.95,0.99,I,SI2,FNT,61
IGI,0.95,0.99,J,IF,FNT,69
IGI,0.95,0.99,J,VVS1,FNT,68
IGI,0.95,0.99,J,VVS2,FNT,68
IGI,0.95,0.99,J,VS1,FNT,63
IGI,0.95,0.99,J,VS2,FNT,63
IGI,0.95,0.99,J,SI1,FNT,61
IGI,0.95,0.99,J,SI2,FNT,61
IGI,0.95,0.99,K,IF,FNT,68
IGI,0.95,0.99,K,VVS1,FNT,67
IGI,0.95,0.99,K,VVS2,FNT,67
IGI,0.95,0.99,K,VS1,FNT,64
IGI,0.95,0.99,K,VS2,FNT,64
IGI,0.95,0.99,K,SI1,FNT,61
IGI,0.95,0.99,K,SI2,FNT,61
IGI,0.95,0.99,L,IF,FNT,68
IGI,0.95,0.99,L,VVS1,FNT,67
IGI,0.95,0.99,L,VVS2,FNT,67
IGI,0.95,0.99,L,VS1,FNT,64
IGI,0.95,0.99,L,VS2,FNT,64
IGI,0.95,0.99,L,SI1,FNT,61
IGI,0.95,0.99,L,SI2,FNT,61
IGI,0.95,0.99,M,IF,FNT,68
IGI,0.95,0.99,M,VVS1,FNT,67
IGI,0.95,0.99,M,VVS2,FNT,67
IGI,0.95,0.99,M,VS1,FNT,63
IGI,0.95,0.99,M,VS2,FNT,63
IGI,0.95,0.99,M,SI1,FNT,61
IGI,0.95,0.99,M,SI2,FNT,61
IGI,1,1.19,G,IF,FNT,70
IGI,1,1.19,G,VVS1,FNT,69
IGI,1,1.19,G,VVS2,FNT,69
IGI,1,1.19,G,VS1,FNT,69
IGI,1,1.19,G,VS2,FNT,69
IGI,1,1.19,G,SI1,FNT,63
IGI,1,1.19,G,SI2,FNT,63
IGI,1,1.19,H,IF,FNT,70
IGI,1,1.19,H,VVS1,FNT,69
IGI,1,1.19,H,VVS2,FNT,69
IGI,1,1.19,H,VS1,FNT,69
IGI,1,1.19,H,VS2,FNT,69
IGI,1,1.19,H,SI1,FNT,63
IGI,1,1.19,H,SI2,FNT,63
IGI,1,1.19,I,IF,FNT,70
IGI,1,1.19,I,VVS1,FNT,69
IGI,1,1.19,I,VVS2,FNT,69
IGI,1,1.19,I,VS1,FNT,69
IGI,1,1.19,I,VS2,FNT,69
IGI,1,1.19,I,SI1,FNT,63
IGI,1,1.19,I,SI2,FNT,63
IGI,1,1.19,J,IF,FNT,70
IGI,1,1.19,J,VVS1,FNT,69
IGI,1,1.19,J,VVS2,FNT,69
IGI,1,1.19,J,VS1,FNT,69
IGI,1,1.19,J,VS2,FNT,69
IGI,1,1.19,J,SI1,FNT,63
IGI,1,1.19,J,SI2,FNT,63
IGI,1,1.19,K,IF,FNT,70
IGI,1,1.19,K,VVS1,FNT,70
IGI,1,1.19,K,VVS2,FNT,70
IGI,1,1.19,K,VS1,FNT,70
IGI,1,1.19,K,VS2,FNT,70
IGI,1,1.19,K,SI1,FNT,63
