SHAPE,FROM CTS,TO CTS,COLOR,CLARITY,CUT,PRICE,DATE
RO,5,5.99,F,VS2,EX,46500, 8/30/2024
RO,5,5.99,F,SI1,EX,36000, 8/30/2024
RO,5,5.99,F,SI2,EX,28000, 8/30/2024
RO,5,5.99,F,SI3,EX,16000, 8/30/2024
RO,5,5.99,F,I1,EX,11500, 8/30/2024
RO,5,5.99,F,I2,EX,5400, 8/30/2024
RO,5,5.99,F,I3,EX,2200, 8/30/2024
RO,5,5.99,G,IF,EX,60500, 8/30/2024
RO,5,5.99,G,VVS1,EX,55500, 8/30/2024
RO,5,5.99,G,VVS2,EX,50500, 8/30/2024
RO,5,5.99,G,VS1,EX,46000, 8/30/2024
RO,5,5.99,G,VS2,EX,39500, 8/30/2024
RO,5,5.99,G,SI1,EX,32000, 8/30/2024
RO,5,5.99,G,SI2,EX,26000, 8/30/2024
RO,5,5.99,G,SI3,EX,15000, 8/30/2024
RO,5,5.99,G,I1,EX,11000, 8/30/2024
RO,5,5.99,G,I2,EX,5100, 8/30/2024
RO,5,5.99,G,I3,EX,2100, 8/30/2024
RO,5,5.99,H,IF,EX,48000, 8/30/2024
RO,5,5.99,H,VVS1,EX,44500, 8/30/2024
RO,5,5.99,H,VVS2,EX,40000, 8/30/2024
RO,5,5.99,H,VS1,EX,36000, 8/30/2024
RO,5,5.99,H,VS2,EX,32500, 8/30/2024
RO,5,5.99,H,SI1,EX,26500, 8/30/2024
RO,5,5.99,H,SI2,EX,22500, 8/30/2024
RO,5,5.99,H,SI3,EX,14000, 8/30/2024
RO,5,5.99,H,I1,EX,10000, 8/30/2024
RO,5,5.99,H,I2,EX,4800, 8/30/2024
RO,5,5.99,H,I3,EX,2100, 8/30/2024
RO,5,5.99,I,IF,EX,36500, 8/30/2024
RO,5,5.99,I,VVS1,EX,34500, 8/30/2024
RO,5,5.99,I,VVS2,EX,31500, 8/30/2024
RO,5,5.99,I,VS1,EX,29000, 8/30/2024
RO,5,5.99,I,VS2,EX,25500, 8/30/2024
RO,5,5.99,I,SI1,EX,22500, 8/30/2024
RO,5,5.99,I,SI2,EX,19500, 8/30/2024
RO,5,5.99,I,SI3,EX,13000, 8/30/2024
RO,5,5.99,I,I1,EX,9500, 8/30/2024
RO,5,5.99,I,I2,EX,4600, 8/30/2024
RO,5,5.99,I,I3,EX,2000, 8/30/2024
RO,5,5.99,J,IF,EX,28000, 8/30/2024
RO,5,5.99,J,VVS1,EX,26000, 8/30/2024
RO,5,5.99,J,VVS2,EX,24000, 8/30/2024
RO,5,5.99,J,VS1,EX,22000, 8/30/2024
RO,5,5.99,J,VS2,EX,20500, 8/30/2024
RO,5,5.99,J,SI1,EX,19500, 8/30/2024
RO,5,5.99,J,SI2,EX,17000, 8/30/2024
RO,5,5.99,J,SI3,EX,12000, 8/30/2024
RO,5,5.99,J,I1,EX,8800, 8/30/2024
RO,5,5.99,J,I2,EX,4300, 8/30/2024
RO,5,5.99,J,I3,EX,1900, 8/30/2024
RO,5,5.99,K,IF,EX,22000, 8/30/2024
RO,5,5.99,K,VVS1,EX,21000, 8/30/2024
RO,5,5.99,K,VVS2,EX,19500, 8/30/2024
RO,5,5.99,K,VS1,EX,18000, 8/30/2024
RO,5,5.99,K,VS2,EX,17000, 8/30/2024
RO,5,5.99,K,SI1,EX,16500, 8/30/2024
RO,5,5.99,K,SI2,EX,15000, 8/30/2024
RO,5,5.99,K,SI3,EX,11000, 8/30/2024
RO,5,5.99,K,I1,EX,8100, 8/30/2024
RO,5,5.99,K,I2,EX,4100, 8/30/2024
RO,5,5.99,K,I3,EX,1800, 8/30/2024
RO,5,5.99,L,IF,EX,18000, 8/30/2024
RO,5,5.99,L,VVS1,EX,16500, 8/30/2024
RO,5,5.99,L,VVS2,EX,15500, 8/30/2024
RO,5,5.99,L,VS1,EX,15000, 8/30/2024
RO,5,5.99,L,VS2,EX,14000, 8/30/2024
RO,5,5.99,L,SI1,EX,13500, 8/30/2024
RO,5,5.99,L,SI2,EX,12500, 8/30/2024
RO,5,5.99,L,SI3,EX,10000, 8/30/2024
RO,5,5.99,L,I1,EX,6900, 8/30/2024
RO,5,5.99,L,I2,EX,3700, 8/30/2024
RO,5,5.99,L,I3,EX,1700, 8/30/2024
RO,5,5.99,M,IF,EX,15000, 8/30/2024
RO,5,5.99,M,VVS1,EX,14000, 8/30/2024
RO,5,5.99,M,VVS2,EX,13000, 8/30/2024
RO,5,5.99,M,VS1,EX,12500, 8/30/2024
RO,5,5.99,M,VS2,EX,12000, 8/30/2024
RO,5,5.99,M,SI1,EX,11000, 8/30/2024
RO,5,5.99,M,SI2,EX,10000, 8/30/2024
RO,5,5.99,M,SI3,EX,8000, 8/30/2024
RO,5,5.99,M,I1,EX,6000, 8/30/2024
RO,5,5.99,M,I2,EX,3400, 8/30/2024
RO,5,5.99,M,I3,EX,1600, 8/30/2024
RO,10,10.99,D,IF,EX,147000, 8/30/2024
RO,10,10.99,D,VVS1,EX,136000, 8/30/2024
RO,10,10.99,D,VVS2,EX,120000, 8/30/2024
RO,10,10.99,D,VS1,EX,107000, 8/30/2024
RO,10,10.99,D,VS2,EX,90000, 8/30/2024
RO,10,10.99,D,SI1,EX,63500, 8/30/2024
RO,10,10.99,D,SI2,EX,46500, 8/30/2024
RO,10,10.99,D,SI3,EX,25000, 8/30/2024
RO,10,10.99,D,I1,EX,14000, 8/30/2024
RO,10,10.99,D,I2,EX,6600, 8/30/2024
RO,10,10.99,D,I3,EX,2700, 8/30/2024
RO,10,10.99,E,IF,EX,127000, 8/30/2024
RO,10,10.99,E,VVS1,EX,116000, 8/30/2024
RO,10,10.99,E,VVS2,EX,103000, 8/30/2024
RO,10,10.99,E,VS1,EX,93000, 8/30/2024
RO,10,10.99,E,VS2,EX,82000, 8/30/2024
RO,10,10.99,E,SI1,EX,58500, 8/30/2024
RO,10,10.99,E,SI2,EX,43000, 8/30/2024
RO,10,10.99,E,SI3,EX,23500, 8/30/2024
RO,10,10.99,E,I1,EX,13500, 8/30/2024
RO,10,10.99,E,I2,EX,6300, 8/30/2024
RO,10,10.99,E,I3,EX,2600, 8/30/2024
RO,10,10.99,F,IF,EX,111000, 8/30/2024
RO,10,10.99,F,VVS1,EX,104000, 8/30/2024
RO,10,10.99,F,VVS2,EX,93000, 8/30/2024
RO,10,10.99,F,VS1,EX,83500, 8/30/2024
RO,10,10.99,F,VS2,EX,71500, 8/30/2024
RO,10,10.99,F,SI1,EX,53500, 8/30/2024
RO,10,10.99,F,SI2,EX,40000, 8/30/2024
RO,10,10.99,F,SI3,EX,22000, 8/30/2024
RO,10,10.99,F,I1,EX,13000, 8/30/2024
RO,10,10.99,F,I2,EX,6000, 8/30/2024
RO,10,10.99,F,I3,EX,2500, 8/30/2024
RO,10,10.99,G,IF,EX,93000, 8/30/2024
RO,10,10.99,G,VVS1,EX,86500, 8/30/2024
RO,10,10.99,G,VVS2,EX,78500, 8/30/2024
RO,10,10.99,G,VS1,EX,71500, 8/30/2024
RO,10,10.99,G,VS2,EX,61000, 8/30/2024
RO,10,10.99,G,SI1,EX,48500, 8/30/2024
RO,10,10.99,G,SI2,EX,37000, 8/30/2024
RO,10,10.99,G,SI3,EX,20500, 8/30/2024
RO,10,10.99,G,I1,EX,12500, 8/30/2024
RO,10,10.99,G,I2,EX,5700, 8/30/2024
RO,10,10.99,G,I3,EX,2400, 8/30/2024
RO,10,10.99,H,IF,EX,75000, 8/30/2024
RO,10,10.99,H,VVS1,EX,69500, 8/30/2024
RO,10,10.99,H,VVS2,EX,63000, 8/30/2024
RO,10,10.99,H,VS1,EX,56500, 8/30/2024
RO,10,10.99,H,VS2,EX,50000, 8/30/2024
RO,10,10.99,H,SI1,EX,40500, 8/30/2024
RO,10,10.99,H,SI2,EX,32500, 8/30/2024
RO,10,10.99,H,SI3,EX,18500, 8/30/2024
RO,10,10.99,H,I1,EX,12000, 8/30/2024
RO,10,10.99,H,I2,EX,5500, 8/30/2024
RO,10,10.99,H,I3,EX,2300, 8/30/2024
RO,10,10.99,I,IF,EX,57000, 8/30/2024
RO,10,10.99,I,VVS1,EX,53500, 8/30/2024
RO,10,10.99,I,VVS2,EX,49500, 8/30/2024
RO,10,10.99,I,VS1,EX,46000, 8/30/2024
RO,10,10.99,I,VS2,EX,40500, 8/30/2024
RO,10,10.99,I,SI1,EX,34000, 8/30/2024
RO,10,10.99,I,SI2,EX,27500, 8/30/2024
RO,10,10.99,I,SI3,EX,17000, 8/30/2024
RO,10,10.99,I,I1,EX,11500, 8/30/2024
RO,10,10.99,I,I2,EX,5200, 8/30/2024
RO,10,10.99,I,I3,EX,2200, 8/30/2024
RO,10,10.99,J,IF,EX,44000, 8/30/2024
RO,10,10.99,J,VVS1,EX,40500, 8/30/2024
RO,10,10.99,J,VVS2,EX,37500, 8/30/2024
RO,10,10.99,J,VS1,EX,35000, 8/30/2024
RO,10,10.99,J,VS2,EX,32500, 8/30/2024
RO,10,10.99,J,SI1,EX,28500, 8/30/2024
RO,10,10.99,J,SI2,EX,23500, 8/30/2024
RO,10,10.99,J,SI3,EX,15000, 8/30/2024
RO,10,10.99,J,I1,EX,11000, 8/30/2024
RO,10,10.99,J,I2,EX,4900, 8/30/2024
RO,10,10.99,J,I3,EX,2100, 8/30/2024
RO,10,10.99,K,IF,EX,34500, 8/30/2024
RO,10,10.99,K,VVS1,EX,32500, 8/30/2024
RO,10,10.99,K,VVS2,EX,30000, 8/30/2024
RO,10,10.99,K,VS1,EX,27500, 8/30/2024
RO,10,10.99,K,VS2,EX,25500, 8/30/2024
RO,10,10.99,K,SI1,EX,23500, 8/30/2024
RO,10,10.99,K,SI2,EX,20000, 8/30/2024
RO,10,10.99,K,SI3,EX,13500, 8/30/2024
RO,10,10.99,K,I1,EX,10000, 8/30/2024
RO,10,10.99,K,I2,EX,4700, 8/30/2024
RO,10,10.99,K,I3,EX,2000, 8/30/2024
RO,10,10.99,L,IF,EX,27000, 8/30/2024
RO,10,10.99,L,VVS1,EX,25500, 8/30/2024
RO,10,10.99,L,VVS2,EX,24000, 8/30/2024
RO,10,10.99,L,VS1,EX,22500, 8/30/2024
RO,10,10.99,L,VS2,EX,21000, 8/30/2024
RO,10,10.99,L,SI1,EX,19500, 8/30/2024
RO,10,10.99,L,SI2,EX,16500, 8/30/2024
RO,10,10.99,L,SI3,EX,12000, 8/30/2024
RO,10,10.99,L,I1,EX,8500, 8/30/2024
RO,10,10.99,L,I2,EX,4500, 8/30/2024
RO,10,10.99,L,I3,EX,1900, 8/30/2024
RO,10,10.99,M,IF,EX,22500, 8/30/2024
RO,10,10.99,M,VVS1,EX,21000, 8/30/2024
RO,10,10.99,M,VVS2,EX,19500, 8/30/2024
RO,10,10.99,M,VS1,EX,18500, 8/30/2024
RO,10,10.99,M,VS2,EX,17500, 8/30/2024
RO,10,10.99,M,SI1,EX,16500, 8/30/2024
RO,10,10.99,M,SI2,EX,14000, 8/30/2024
RO,10,10.99,M,SI3,EX,10500, 8/30/2024
RO,10,10.99,M,I1,EX,7500, 8/30/2024
RO,10,10.99,M,I2,EX,4300, 8/30/2024
RO,10,10.99,M,I3,EX,1800, 8/30/2024
PS,0.18,0.22,D,IF,EX,1370, 8/30/2024
PS,0.18,0.22,D,VVS1,EX,1370, 8/30/2024
PS,0.18,0.22,D,VVS2,EX,1370, 8/30/2024
PS,0.18,0.22,D,VS1,EX,1160, 8/30/2024
PS,0.18,0.22,D,VS2,EX,1160, 8/30/2024
PS,0.18,0.22,D,SI1,EX,1000, 8/30/2024
PS,0.18,0.22,D,SI2,EX,850, 8/30/2024
PS,0.18,0.22,D,SI3,EX,710, 8/30/2024
PS,0.18,0.22,D,I1,EX,600, 8/30/2024
PS,0.18,0.22,D,I2,EX,450, 8/30/2024
PS,0.18,0.22,D,I3,EX,360, 8/30/2024
PS,0.18,0.22,E,IF,EX,1370, 8/30/2024
PS,0.18,0.22,E,VVS1,EX,1370, 8/30/2024
PS,0.18,0.22,E,VVS2,EX,1370, 8/30/2024
PS,0.18,0.22,E,VS1,EX,1160, 8/30/2024
PS,0.18,0.22,E,VS2,EX,1160, 8/30/2024
PS,0.18,0.22,E,SI1,EX,1000, 8/30/2024
PS,0.18,0.22,E,SI2,EX,850, 8/30/2024
PS,0.18,0.22,E,SI3,EX,710, 8/30/2024
PS,0.18,0.22,E,I1,EX,600, 8/30/2024
PS,0.18,0.22,E,I2,EX,450, 8/30/2024
PS,0.18,0.22,E,I3,EX,360, 8/30/2024
PS,0.18,0.22,F,IF,EX,1370, 8/30/2024
PS,0.18,0.22,F,VVS1,EX,1370, 8/30/2024
PS,0.18,0.22,F,VVS2,EX,1370, 8/30/2024
PS,0.18,0.22,F,VS1,EX,1160, 8/30/2024
PS,0.18,0.22,F,VS2,EX,1160, 8/30/2024
PS,0.18,0.22,F,SI1,EX,1000, 8/30/2024
PS,0.18,0.22,F,SI2,EX,850, 8/30/2024
PS,0.18,0.22,F,SI3,EX,710, 8/30/2024
PS,0.18,0.22,F,I1,EX,600, 8/30/2024
PS,0.18,0.22,F,I2,EX,450, 8/30/2024
PS,0.18,0.22,F,I3,EX,360, 8/30/2024
PS,0.18,0.22,G,IF,EX,1210, 8/30/2024
PS,0.18,0.22,G,VVS1,EX,1210, 8/30/2024
PS,0.18,0.22,G,VVS2,EX,1210, 8/30/2024
PS,0.18,0.22,G,VS1,EX,1020, 8/30/2024
PS,0.18,0.22,G,VS2,EX,1020, 8/30/2024
PS,0.18,0.22,G,SI1,EX,880, 8/30/2024
PS,0.18,0.22,G,SI2,EX,750, 8/30/2024
PS,0.18,0.22,G,SI3,EX,630, 8/30/2024
PS,0.18,0.22,G,I1,EX,520, 8/30/2024
PS,0.18,0.22,G,I2,EX,400, 8/30/2024
PS,0.18,0.22,G,I3,EX,320, 8/30/2024
PS,0.18,0.22,H,IF,EX,1210, 8/30/2024
PS,0.18,0.22,H,VVS1,EX,1210, 8/30/2024
PS,0.18,0.22,H,VVS2,EX,1210, 8/30/2024
PS,0.18,0.22,H,VS1,EX,1020, 8/30/2024
PS,0.18,0.22,H,VS2,EX,1020, 8/30/2024
PS,0.18,0.22,H,SI1,EX,880, 8/30/2024
PS,0.18,0.22,H,SI2,EX,750, 8/30/2024
PS,0.18,0.22,H,SI3,EX,630, 8/30/2024
PS,0.18,0.22,H,I1,EX,520, 8/30/2024
PS,0.18,0.22,H,I2,EX,400, 8/30/2024
PS,0.18,0.22,H,I3,EX,320, 8/30/2024
PS,0.18,0.22,I,IF,EX,1000, 8/30/2024
PS,0.18,0.22,I,VVS1,EX,1000, 8/30/2024
PS,0.18,0.22,I,VVS2,EX,1000, 8/30/2024
PS,0.18,0.22,I,VS1,EX,850, 8/30/2024
PS,0.18,0.22,I,VS2,EX,850, 8/30/2024
PS,0.18,0.22,I,SI1,EX,750, 8/30/2024
PS,0.18,0.22,I,SI2,EX,650, 8/30/2024
PS,0.18,0.22,I,SI3,EX,540, 8/30/2024
PS,0.18,0.22,I,I1,EX,450, 8/30/2024
PS,0.18,0.22,I,I2,EX,350, 8/30/2024
PS,0.18,0.22,I,I3,EX,270, 8/30/2024
PS,0.18,0.22,J,IF,EX,1000, 8/30/2024
PS,0.18,0.22,J,VVS1,EX,1000, 8/30/2024
PS,0.18,0.22,J,VVS2,EX,1000, 8/30/2024
PS,0.18,0.22,J,VS1,EX,850, 8/30/2024
PS,0.18,0.22,J,VS2,EX,850, 8/30/2024
PS,0.18,0.22,J,SI1,EX,750, 8/30/2024
PS,0.18,0.22,J,SI2,EX,650, 8/30/2024
PS,0.18,0.22,J,SI3,EX,540, 8/30/2024
PS,0.18,0.22,J,I1,EX,450, 8/30/2024
PS,0.18,0.22,J,I2,EX,350, 8/30/2024
PS,0.18,0.22,J,I3,EX,270, 8/30/2024
PS,0.18,0.22,K,IF,EX,770, 8/30/2024
PS,0.18,0.22,K,VVS1,EX,770, 8/30/2024
PS,0.18,0.22,K,VVS2,EX,770, 8/30/2024
PS,0.18,0.22,K,VS1,EX,650, 8/30/2024
PS,0.18,0.22,K,VS2,EX,650, 8/30/2024
PS,0.18,0.22,K,SI1,EX,570, 8/30/2024
PS,0.18,0.22,K,SI2,EX,490, 8/30/2024
PS,0.18,0.22,K,SI3,EX,420, 8/30/2024
PS,0.18,0.22,K,I1,EX,350, 8/30/2024
PS,0.18,0.22,K,I2,EX,270, 8/30/2024
PS,0.18,0.22,K,I3,EX,210, 8/30/2024
PS,0.18,0.22,L,IF,EX,770, 8/30/2024
PS,0.18,0.22,L,VVS1,EX,770, 8/30/2024
PS,0.18,0.22,L,VVS2,EX,770, 8/30/2024
PS,0.18,0.22,L,VS1,EX,650, 8/30/2024
PS,0.18,0.22,L,VS2,EX,650, 8/30/2024
PS,0.18,0.22,L,SI1,EX,570, 8/30/2024
PS,0.18,0.22,L,SI2,EX,490, 8/30/2024
PS,0.18,0.22,L,SI3,EX,420, 8/30/2024
PS,0.18,0.22,L,I1,EX,350, 8/30/2024
PS,0.18,0.22,L,I2,EX,270, 8/30/2024
PS,0.18,0.22,L,I3,EX,210, 8/30/2024
PS,0.18,0.22,M,IF,EX,600, 8/30/2024
PS,0.18,0.22,M,VVS1,EX,600, 8/30/2024
PS,0.18,0.22,M,VVS2,EX,600, 8/30/2024
PS,0.18,0.22,M,VS1,EX,510, 8/30/2024
PS,0.18,0.22,M,VS2,EX,510, 8/30/2024
PS,0.18,0.22,M,SI1,EX,430, 8/30/2024
PS,0.18,0.22,M,SI2,EX,370, 8/30/2024
PS,0.18,0.22,M,SI3,EX,320, 8/30/2024
PS,0.18,0.22,M,I1,EX,260, 8/30/2024
PS,0.18,0.22,M,I2,EX,200, 8/30/2024
PS,0.18,0.22,M,I3,EX,150, 8/30/2024
PS,0.18,0.22,N,IF,EX,600, 8/30/2024
PS,0.18,0.22,N,VVS1,EX,600, 8/30/2024
PS,0.18,0.22,N,VVS2,EX,600, 8/30/2024
PS,0.18,0.22,N,VS1,EX,510, 8/30/2024
PS,0.18,0.22,N,VS2,EX,510, 8/30/2024
PS,0.18,0.22,N,SI1,EX,430, 8/30/2024
PS,0.18,0.22,N,SI2,EX,370, 8/30/2024
PS,0.18,0.22,N,SI3,EX,320, 8/30/2024
PS,0.18,0.22,N,I1,EX,260, 8/30/2024
PS,0.18,0.22,N,I2,EX,200, 8/30/2024
PS,0.18,0.22,N,I3,EX,150, 8/30/2024
PS,0.23,0.29,D,IF,EX,1610, 8/30/2024
PS,0.23,0.29,D,VVS1,EX,1610, 8/30/2024
PS,0.23,0.29,D,VVS2,EX,1610, 8/30/2024
PS,0.23,0.29,D,VS1,EX,1400, 8/30/2024
PS,0.23,0.29,D,VS2,EX,1400, 8/30/2024
PS,0.23,0.29,D,SI1,EX,1130, 8/30/2024
PS,0.23,0.29,D,SI2,EX,970, 8/30/2024
PS,0.23,0.29,D,SI3,EX,820, 8/30/2024
PS,0.23,0.29,D,I1,EX,660, 8/30/2024
PS,0.23,0.29,D,I2,EX,510, 8/30/2024
PS,0.23,0.29,D,I3,EX,400, 8/30/2024
PS,0.23,0.29,E,IF,EX,1610, 8/30/2024
PS,0.23,0.29,E,VVS1,EX,1610, 8/30/2024
PS,0.23,0.29,E,VVS2,EX,1610, 8/30/2024
PS,0.23,0.29,E,VS1,EX,1400, 8/30/2024
PS,0.23,0.29,E,VS2,EX,1400, 8/30/2024
PS,0.23,0.29,E,SI1,EX,1130, 8/30/2024
PS,0.23,0.29,E,SI2,EX,970, 8/30/2024
PS,0.23,0.29,E,SI3,EX,820, 8/30/2024
PS,0.23,0.29,E,I1,EX,660, 8/30/2024
PS,0.23,0.29,E,I2,EX,510, 8/30/2024
PS,0.23,0.29,E,I3,EX,400, 8/30/2024
PS,0.23,0.29,F,IF,EX,1610, 8/30/2024
PS,0.23,0.29,F,VVS1,EX,1610, 8/30/2024
PS,0.23,0.29,F,VVS2,EX,1610, 8/30/2024
PS,0.23,0.29,F,VS1,EX,1400, 8/30/2024
PS,0.23,0.29,F,VS2,EX,1400, 8/30/2024
PS,0.23,0.29,F,SI1,EX,1130, 8/30/2024
PS,0.23,0.29,F,SI2,EX,970, 8/30/2024
PS,0.23,0.29,F,SI3,EX,820, 8/30/2024
PS,0.23,0.29,F,I1,EX,660, 8/30/2024
PS,0.23,0.29,F,I2,EX,510, 8/30/2024
PS,0.23,0.29,F,I3,EX,400, 8/30/2024
PS,0.23,0.29,G,IF,EX,1410, 8/30/2024
PS,0.23,0.29,G,VVS1,EX,1410, 8/30/2024
PS,0.23,0.29,G,VVS2,EX,1410, 8/30/2024
PS,0.23,0.29,G,VS1,EX,1210, 8/30/2024
PS,0.23,0.29,G,VS2,EX,1210, 8/30/2024
PS,0.23,0.29,G,SI1,EX,990, 8/30/2024
PS,0.23,0.29,G,SI2,EX,840, 8/30/2024
PS,0.23,0.29,G,SI3,EX,720, 8/30/2024
PS,0.23,0.29,G,I1,EX,570, 8/30/2024
PS,0.23,0.29,G,I2,EX,450, 8/30/2024
PS,0.23,0.29,G,I3,EX,350, 8/30/2024
PS,0.23,0.29,H,IF,EX,1410, 8/30/2024
PS,0.23,0.29,H,VVS1,EX,1410, 8/30/2024
PS,0.23,0.29,H,VVS2,EX,1410, 8/30/2024
PS,0.23,0.29,H,VS1,EX,1210, 8/30/2024
PS,0.23,0.29,H,VS2,EX,1210, 8/30/2024
PS,0.23,0.29,H,SI1,EX,990, 8/30/2024
PS,0.23,0.29,H,SI2,EX,840, 8/30/2024
PS,0.23,0.29,H,SI3,EX,720, 8/30/2024
PS,0.23,0.29,H,I1,EX,570, 8/30/2024
PS,0.23,0.29,H,I2,EX,450, 8/30/2024
PS,0.23,0.29,H,I3,EX,350, 8/30/2024
PS,0.23,0.29,I,IF,EX,1180, 8/30/2024
PS,0.23,0.29,I,VVS1,EX,1180, 8/30/2024
PS,0.23,0.29,I,VVS2,EX,1180, 8/30/2024
PS,0.23,0.29,I,VS1,EX,1020, 8/30/2024
PS,0.23,0.29,I,VS2,EX,1020, 8/30/2024
PS,0.23,0.29,I,SI1,EX,840, 8/30/2024
PS,0.23,0.29,I,SI2,EX,720, 8/30/2024
PS,0.23,0.29,I,SI3,EX,630, 8/30/2024
PS,0.23,0.29,I,I1,EX,490, 8/30/2024
PS,0.23,0.29,I,I2,EX,390, 8/30/2024
PS,0.23,0.29,I,I3,EX,300, 8/30/2024
PS,0.23,0.29,J,IF,EX,1180, 8/30/2024
PS,0.23,0.29,J,VVS1,EX,1180, 8/30/2024
PS,0.23,0.29,J,VVS2,EX,1180, 8/30/2024
PS,0.23,0.29,J,VS1,EX,1020, 8/30/2024
PS,0.23,0.29,J,VS2,EX,1020, 8/30/2024
PS,0.23,0.29,J,SI1,EX,840, 8/30/2024
PS,0.23,0.29,J,SI2,EX,720, 8/30/2024
PS,0.23,0.29,J,SI3,EX,630, 8/30/2024
PS,0.23,0.29,J,I1,EX,490, 8/30/2024
PS,0.23,0.29,J,I2,EX,390, 8/30/2024
PS,0.23,0.29,J,I3,EX,300, 8/30/2024
PS,0.23,0.29,K,IF,EX,940, 8/30/2024
PS,0.23,0.29,K,VVS1,EX,940, 8/30/2024
PS,0.23,0.29,K,VVS2,EX,940, 8/30/2024
PS,0.23,0.29,K,VS1,EX,820, 8/30/2024
PS,0.23,0.29,K,VS2,EX,820, 8/30/2024
PS,0.23,0.29,K,SI1,EX,670, 8/30/2024
PS,0.23,0.29,K,SI2,EX,590, 8/30/2024
PS,0.23,0.29,K,SI3,EX,510, 8/30/2024
PS,0.23,0.29,K,I1,EX,390, 8/30/2024
PS,0.23,0.29,K,I2,EX,310, 8/30/2024
PS,0.23,0.29,K,I3,EX,230, 8/30/2024
PS,0.23,0.29,L,IF,EX,940, 8/30/2024
PS,0.23,0.29,L,VVS1,EX,940, 8/30/2024
PS,0.23,0.29,L,VVS2,EX,940, 8/30/2024
PS,0.23,0.29,L,VS1,EX,820, 8/30/2024
PS,0.23,0.29,L,VS2,EX,820, 8/30/2024
PS,0.23,0.29,L,SI1,EX,670, 8/30/2024
PS,0.23,0.29,L,SI2,EX,590, 8/30/2024
PS,0.23,0.29,L,SI3,EX,510, 8/30/2024
PS,0.23,0.29,L,I1,EX,390, 8/30/2024
PS,0.23,0.29,L,I2,EX,310, 8/30/2024
PS,0.23,0.29,L,I3,EX,230, 8/30/2024
PS,0.23,0.29,M,IF,EX,780, 8/30/2024
PS,0.23,0.29,M,VVS1,EX,780, 8/30/2024
PS,0.23,0.29,M,VVS2,EX,780, 8/30/2024
PS,0.23,0.29,M,VS1,EX,660, 8/30/2024
PS,0.23,0.29,M,VS2,EX,660, 8/30/2024
PS,0.23,0.29,M,SI1,EX,550, 8/30/2024
PS,0.23,0.29,M,SI2,EX,480, 8/30/2024
PS,0.23,0.29,M,SI3,EX,420, 8/30/2024
PS,0.23,0.29,M,I1,EX,310, 8/30/2024
PS,0.23,0.29,M,I2,EX,240, 8/30/2024
PS,0.23,0.29,M,I3,EX,170, 8/30/2024
PS,0.23,0.29,N,IF,EX,780, 8/30/2024
PS,0.23,0.29,N,VVS1,EX,780, 8/30/2024
PS,0.23,0.29,N,VVS2,EX,780, 8/30/2024
PS,0.23,0.29,N,VS1,EX,660, 8/30/2024
PS,0.23,0.29,N,VS2,EX,660, 8/30/2024
PS,0.23,0.29,N,SI1,EX,550, 8/30/2024
PS,0.23,0.29,N,SI2,EX,480, 8/30/2024
PS,0.23,0.29,N,SI3,EX,420, 8/30/2024
PS,0.23,0.29,N,I1,EX,310, 8/30/2024
PS,0.23,0.29,N,I2,EX,240, 8/30/2024
PS,0.23,0.29,N,I3,EX,170, 8/30/2024
PS,0.3,0.39,D,IF,EX,2400, 8/30/2024
PS,0.3,0.39,D,VVS1,EX,2200, 8/30/2024
PS,0.3,0.39,D,VVS2,EX,2000, 8/30/2024
PS,0.3,0.39,D,VS1,EX,1800, 8/30/2024
PS,0.3,0.39,D,VS2,EX,1700, 8/30/2024
PS,0.3,0.39,D,SI1,EX,1600, 8/30/2024
PS,0.3,0.39,D,SI2,EX,1400, 8/30/2024
PS,0.3,0.39,D,SI3,EX,1200, 8/30/2024
PS,0.3,0.39,D,I1,EX,1000, 8/30/2024
PS,0.3,0.39,D,I2,EX,800, 8/30/2024
PS,0.3,0.39,D,I3,EX,600, 8/30/2024
PS,0.3,0.39,E,IF,EX,2200, 8/30/2024
PS,0.3,0.39,E,VVS1,EX,2000, 8/30/2024
PS,0.3,0.39,E,VVS2,EX,1800, 8/30/2024
PS,0.3,0.39,E,VS1,EX,1700, 8/30/2024
PS,0.3,0.39,E,VS2,EX,1600, 8/30/2024
PS,0.3,0.39,E,SI1,EX,1500, 8/30/2024
PS,0.3,0.39,E,SI2,EX,1300, 8/30/2024
PS,0.3,0.39,E,SI3,EX,1100, 8/30/2024
PS,0.3,0.39,E,I1,EX,900, 8/30/2024
PS,0.3,0.39,E,I2,EX,800, 8/30/2024
PS,0.3,0.39,E,I3,EX,500, 8/30/2024
PS,0.3,0.39,F,IF,EX,2000, 8/30/2024
PS,0.3,0.39,F,VVS1,EX,1800, 8/30/2024
PS,0.3,0.39,F,VVS2,EX,1700, 8/30/2024
PS,0.3,0.39,F,VS1,EX,1600, 8/30/2024
PS,0.3,0.39,F,VS2,EX,1500, 8/30/2024
PS,0.3,0.39,F,SI1,EX,1400, 8/30/2024
PS,0.3,0.39,F,SI2,EX,1200, 8/30/2024
PS,0.3,0.39,F,SI3,EX,1000, 8/30/2024
PS,0.3,0.39,F,I1,EX,800, 8/30/2024
PS,0.3,0.39,F,I2,EX,700, 8/30/2024
PS,0.3,0.39,F,I3,EX,500, 8/30/2024
PS,0.3,0.39,G,IF,EX,1800, 8/30/2024
PS,0.3,0.39,G,VVS1,EX,1700, 8/30/2024
